date, pm25, pm10, o3, no2, so2, co
2018/10/25, 65, 23, 29, 39, 6, 4
2018/10/26, 69, 24, 34, 37, 2, 5
2018/10/27, 62, 15, 38, 20, 4, 4
2018/10/28, 50, 18, 38, 33, 3, 4
2018/10/29, 58, 13, 48, 36, 3, 4
2018/10/30, 52, 8, 30, 34, 3, 3
2018/10/31, 34, 7, 32, 37, 3, 3
2018/11/1, 33, 10, 31, 36, 4, 3
2018/11/2, 46, 15, 33, 33, 5, 4
2018/11/3, 58, 28, 28, 32, 2, 5
2018/11/4, 77, 36, 25, 47, 4, 5
2018/11/5, 82, 29, 10, 46, 2, 5
2018/11/6, 65, 12, 34, 30, 2, 2
2018/11/7, 46, 16, 35, 39, 1, 3
2018/11/8, 57, 29, 22, 42, 4, 5
2018/11/9, 65, 26, 29, 28, 2, 4
2018/11/10, 63, 21, 36, 26, 6, 4
2018/11/11, 66, 34, 18, 49, 3, 6
2018/11/12, 83, 21, 27, 34, 2, 3
2018/11/13, 59, 10, 31, 30, 2, 2
2018/11/14, 38, 10, 26, 32, 3, 3
2018/11/15, 39, 19, 22, 48, 5, 6
2018/11/16, 61, 20, 34, 35, 2, 4
2018/11/17, 66, 11, 29, 19, 2, 3
2018/11/18, 42, 21, 23, 40, 3, 4
2018/11/19, 61, 8, 27, 28, 2, 3
2018/11/20, 33, 22, 21, 48, 6, 7
2018/11/21, 69, 30, 18, 52, 2, 6
2018/11/22, 75, 6, 29, 24, 2, 3
2018/11/23, 23, 7, 23, 28, 2, 3
2018/11/24, 29, 21, 27, 31, 6, 5
2018/11/25, 67, 22, 25, 41, 4, 5
2018/11/26, 64, 34, 19, 58, 5, 9
2018/11/27, 89, 45, 20, 62, 6, 8
2018/11/28, 111, 21, 24, 26, 3, 3
2018/11/29, 63, 17, 27, 36, 5, 5
2018/11/30, 59, 14, 29, 34, 4, 4
2018/12/1, 45, 14, 26, 23, 2, 3
2018/12/2, 46, 31, 18, 50, 10, 7
2018/12/3, 84, 37, 28, 41, 5, 5
2018/12/4, 87, 11, 30, 30, 2, 3
2018/12/5, 35, 14, 19, 35, 2, 3
2018/12/6, 46, 35, 9, 46, 6, 8
2018/12/7, 90, 8, 24, 27, 3, 3
2018/12/8, 30, 4, 29, 14, 2, 2
2018/12/9, 17, 8, 26, 32, 2, 3
2018/12/10, 31, 15, 16, 45, 2, 4
2018/12/11, 55, 8, 26, 33, 2, 3
2018/12/12, 32, 8, 28, 39, 1, 3
2018/12/13, 32, 10, 28, 36, 1, 3
2018/12/14, 40, 8, 32, 29, 1, 2
2018/12/15, 35, 18, 20, 35, 1, 5
2018/12/16, 63, 37, 6, 58, 5, 11
2018/12/17, 99, 13, 26, 44, 3, 6
2018/12/18, 46, 13, 24, 43, 3, 6
2018/12/19, 52, 22, 15, 53, 5, 8
2018/12/20, 70, 22, 21, 55, 4, 7
2018/12/21, 73, 40, 9, 52, 3, 7
2018/12/22, 110, 33, 18, 37, 1, 6
2018/12/23, 86, 8, 29, 21, 1, 3
2018/12/24, 30, 12, 25, 41, 4, 5
2018/12/25, 44, 30, 8, 55, 6, 7
2018/12/26, 91, 18, 22, 44, 4, 6
2018/12/27, 58, 4, 28, 26, 1, 2
2018/12/28, 14, 5, 29, 22, 2, 3
2018/12/29, 24, 5, 30, 13, , 2
2018/12/30, 18, , , , , 
2018/7/1, 60, 32, 19, 12, 5, 2
2018/7/2, 66, 26, 17, 15, 4, 2
2018/7/3, 58, 30, 13, 13, 2, 2
2018/7/4, 53, 33, 16, 16, 2, 3
2018/7/5, 63, 23, 9, 24, 2, 2
2018/7/6, 48, 23, 10, 16, 4, 3
2018/7/7, 49, 25, 12, 9, 5, 4
2018/7/8, 52, 26, 19, 16, 7, 4
2018/7/9, 50, 29, 19, 15, 6, 5
2018/7/10, 57, 32, 39, 23, 6, 3
2018/7/11, 65, 31, 27, 28, 6, 2
2018/7/12, 66, 39, 45, 26, 5, 3
2018/7/13, 67, 43, 93, 28, 6, 3
2018/7/14, 78, 56, 50, 16, 5, 3
2018/7/15, 85, 60, 46, 18, 4, 3
2018/7/16, 88, 59, 36, 21, 4, 3
2018/7/17, 90, 51, 59, 22, 6, 3
2018/7/18, 87, 38, 36, 14, 5, 4
2018/7/19, 63, 23, 18, 11, 2, 2
2018/7/20, 46, 23, 29, 13, 3, 3
2018/7/21, 49, 43, 72, 17, 6, 4
2018/7/22, 75, 38, 79, 30, 6, 6
2018/7/23, 75, 52, 87, 24, 6, 3
2018/7/24, 87, 32, 40, 22, 4, 2
2018/7/25, 69, 16, 38, 20, 3, 2
2018/7/26, 50, 14, 28, 19, 3, 1
2018/7/27, 50, 19, 18, 12, 3, 2
2018/7/28, 39, 28, 35, 12, 4, 4
2018/7/29, 53, 21, 29, 16, 8, 2
2018/7/30, 50, 21, 54, 19, 14, 3
2018/7/31, 53, 38, 64, 24, 8, 6
2018/8/1, 75, 60, 131, 33, 13, 6
2018/8/2, 98, 65, 124, 28, 12, 5
2018/8/3, 105, 44, 69, 16, 6, 3
2018/8/4, 79, 55, 50, 13, 6, 4
2018/8/5, 84, 54, 58, 18, 4, 3
2018/8/6, 88, 8, 19, 24, 1, 2
2018/8/7, 25, 7, 18, 18, , 1
2018/8/8, 29, 23, 39, 21, 2, 3
2018/8/9, 44, 40, 39, 24, 6, 5
2018/8/10, 68, 37, 36, 21, 11, 4
2018/8/11, 67, 40, 44, 21, 7, 3
2018/8/12, 68, 24, 29, 21, 7, 3
2018/8/13, 52, 17, 17, 11, 3, 1
2018/8/14, 40, 16, 14, 8, 2, 1
2018/8/15, 40, 20, 14, 10, 2, 1
2018/8/16, 43, 6, 28, 24, , 1
2018/8/17, 27, , , , , 1
2018/8/20, 48, 36, 14, 19, 5, 7
2018/8/21, 63, 26, 12, 9, 3, 2
2018/8/22, 49, 30, 9, 7, 5, 3
2018/8/23, 56, 41, 12, 12, 2, 3
2018/8/24, 60, 28, 24, 16, 3, 2
2018/8/25, 57, 42, 61, 25, 7, 6
2018/8/26, 81, 49, 80, 29, 11, 5
2018/8/27, 86, 38, 57, 34, 5, 3
2018/8/28, 72, 35, 39, 25, 5, 3
2018/8/29, 70, 35, 29, 28, 5, 2
2018/8/30, 68, 25, 41, 25, 3, 1
2018/8/31, 60, 24, 34, 25, 4, 2
2018/9/1, 58, 13, 32, 20, 2, 2
2018/9/2, 37, 26, 22, 40, 6, 4
2018/9/3, 59, 34, 11, 13, 4, 4
2018/9/4, 56, 32, 43, 26, 2, 2
2018/9/5, 63, 30, 47, 31, 2, 2
2018/9/6, 76, 26, 36, 16, 2, 2
2018/9/7, 54, 25, 11, 11, 2, 2
2018/9/8, 48, 19, 12, 10, 3, 2
2018/9/9, 40, 18, 9, 14, 4, 4
2018/9/10, 42, 7, 34, 23, 1, 1
2018/9/11, 27, 11, 34, 29, 2, 2
2018/9/12, 41, 18, 34, 35, 5, 3
2018/9/13, 55, 23, 26, 38, 5, 4
2018/9/14, 55, 14, 29, 40, 2, 4
2018/9/15, 40, 27, 64, 27, 6, 6
2018/9/16, 61, 30, 70, 25, 3, 4
2018/9/17, 65, 15, 42, 28, 6, 3
2018/9/18, 47, 11, 43, 26, 3, 2
2018/9/19, 44, 14, 27, 40, 4, 3
2018/9/20, 48, 6, 27, 35, 2, 3
2018/9/21, 24, 23, 31, 47, 6, 6
2018/9/22, 56, 17, 41, 26, 5, 4
2018/9/23, 50, 19, 41, 28, 5, 3
2018/9/24, 52, 21, 26, 33, 5, 3
2018/9/25, 46, 10, 27, 36, 2, 2
2018/9/26, 32, 9, 26, 35, 1, 3
2018/9/27, 34, 11, 42, 32, 4, 4
2018/9/28, 49, 19, 24, 39, 4, 4
2018/9/29, 53, 18, 33, 18, 2, 3
2018/9/30, 36, 24, 45, 24, 1, 2
2018/4/1, 59, 34, 53, 40, 8, 4
2018/4/2, 88, 46, 54, 35, 8, 4
2018/4/3, 101, 48, 55, 43, 4, 4
2018/4/4, 118, 15, 33, 20, 4, 3
2018/4/5, 52, 42, 38, 30, 3, 3
2018/4/6, 76, 23, 46, 24, 3, 3
2018/4/7, 56, 18, 45, 24, 3, 4
2018/4/8, 65, 14, 48, 38, 2, 3
2018/4/9, 55, 20, 50, 30, 5, 4
2018/4/10, 66, 29, 50, 33, 4, 3
2018/4/11, 67, 28, 43, 39, 8, 4
2018/4/12, 70, 16, 47, 43, 9, 3
2018/4/13, 59, 21, 45, 27, 7, 3
2018/4/14, 56, 23, 45, 18, 4, 2
2018/4/15, 52, 21, 41, 27, 10, 3
2018/4/16, 69, 19, 34, 40, 2, 4
2018/4/17, 51, 20, 37, 40, 2, 3
2018/4/18, 51, 26, 47, 39, 6, 6
2018/4/19, 66, 33, 68, 47, 5, 4
2018/4/20, 79, 45, 76, 49, 8, 5
2018/4/21, 92, 47, 87, 34, 10, 6
2018/4/22, 106, 46, 52, 30, 6, 4
2018/4/23, 103, 34, 39, 33, 6, 4
2018/4/24, 75, 37, 34, 34, 6, 5
2018/4/25, 62, 14, 48, 42, 5, 3
2018/4/26, 43, 20, 43, 34, 5, 3
2018/4/27, 57, 29, 67, 33, 9, 7
2018/4/28, 76, 32, 65, 23, 5, 5
2018/4/29, 74, 30, 48, 16, 4, 3
2018/4/30, 72, 34, 80, 35, 7, 4
2018/5/1, 85, 44, 55, 30, 8, 4
2018/5/2, 94, 32, 49, 16, 2, 3
2018/5/3, 64, 15, 50, 17, 2, 3
2018/5/4, 48, 23, 66, 21, 5, 4
2018/5/5, 68, 31, 64, 24, 5, 4
2018/5/6, 76, 22, 48, 25, 3, 2
2018/5/7, 50, 13, 40, 29, 1, 2
2018/5/8, 34, 7, 36, 34, 1, 2
2018/5/9, 22, 11, 32, 44, 5, 4
2018/5/10, 40, 18, 53, 36, 5, 5
2018/5/11, 54, 28, 67, 33, 8, 4
2018/5/12, 71, 18, 47, 21, 3, 2
2018/5/13, 49, 28, 52, 43, 5, 4
2018/5/14, 67, 20, 60, 40, 6, 4
2018/5/15, 62, 21, 66, 29, 4, 2
2018/5/16, 60, 45, 55, 36, 7, 5
2018/5/17, 95, 58, 53, 35, 12, 7
2018/5/18, 120, 26, 38, 24, 3, 3
2018/5/19, 59, 8, 41, 12, 5, 3
2018/5/20, 31, 16, 48, 32, 6, 3
2018/5/21, 56, 24, 52, 33, 8, 6
2018/5/22, 69, 25, 34, 32, 5, 5
2018/5/23, 63, 19, 52, 33, 4, 3
2018/5/24, 55, 35, 60, 36, 8, 4
2018/5/25, 73, 33, 59, 34, 4, 3
2018/5/26, 80, 32, 77, 19, 8, 4
2018/5/27, 73, 32, 47, 34, 6, 3
2018/5/28, 68, 21, 44, 27, 4, 2
2018/5/29, 63, 31, 42, 30, 8, 3
2018/5/30, 66, 22, 38, 38, 3, 3
2018/5/31, 58, 11, 65, 34, 3, 3
2018/6/1, 44, 19, 72, 27, 7, 5
2018/6/2, 58, 20, 82, 19, 6, 3
2018/6/3, 58, 14, 67, 25, 4, 2
2018/6/4, 50, 18, 64, 29, 5, 4
2018/6/5, 56, 30, 47, 48, 3, 3
2018/6/6, 59, 26, 63, 39, 7, 4
2018/6/7, 55, 21, 49, 30, 4, 3
2018/6/8, 53, 29, 99, 28, 7, 6
2018/6/9, 71, 18, 43, 15, 2, 2
2018/6/10, 47, 6, 22, 29, , 2
2018/6/11, 20, 18, 31, 27, 5, 3
2018/6/12, 49, 17, 44, 24, 4, 3
2018/6/13, 55, 12, 34, 30, 4, 3
2018/6/14, 44, 13, 23, 32, 5, 2
2018/6/15, 40, 7, 25, 20, 2, 2
2018/6/16, 27, 12, 35, 15, 6, 3
2018/6/17, 44, 19, 15, 40, 4, 4
2018/6/18, 54, 17, 49, 31, 6, 3
2018/6/19, 53, 21, 28, 33, 5, 5
2018/6/20, 51, 21, 29, 34, 4, 4
2018/6/21, 51, 38, 70, 36, 7, 6
2018/6/22, 80, 42, 37, 44, 6, 5
2018/6/23, 86, 27, 63, 27, 4, 4
2018/6/24, 63, 41, 70, 40, 11, 7
2018/6/25, 90, 33, 59, 33, 7, 4
2018/6/26, 75, 20, 28, 16, 2, 1
2018/6/27, 39, 26, 15, 12, 3, 2
2018/6/28, 54, 22, 11, 11, 4, 2
2018/6/29, 48, 22, 11, 9, 5, 2
2018/6/30, 46, 31, 12, 8, 6, 4
2018/1/1, 38, 6, 31, 19, 2, 4
2018/1/2, 27, 5, 29, 15, 2, 3
2018/1/3, 23, 5, 29, 27, 2, 3
2018/1/4, 22, 9, 24, 36, 4, 3
2018/1/5, 42, 15, 24, 39, 4, 6
2018/1/6, 58, 8, 32, 23, 3, 4
2018/1/7, 31, 17, 22, 36, 3, 5
2018/1/8, 55, 22, 27, 36, 1, 5
2018/1/9, 62, 11, 29, 38, , 4
2018/1/10, 44, 9, 26, 40, 1, 4
2018/1/11, 35, 14, 15, 45, 5, 6
2018/1/12, 57, 16, 17, 43, 5, 6
2018/1/13, 61, 7, 32, 18, 4, 3
2018/1/14, 27, 19, 30, 50, 4, 6
2018/1/15, 65, 27, 20, 63, 8, 9
2018/1/16, 86, 40, 10, 60, 3, 8
2018/1/17, 108, 20, 21, 44, 8, 7
2018/1/18, 62, 15, 29, 36, 3, 4
2018/1/19, 53, 19, 22, 36, 5, 5
2018/1/20, 63, 24, 32, 33, 6, 6
2018/1/21, 76, 9, 24, 34, 1, 3
2018/1/22, 36, 15, 31, 49, 4, 4
2018/1/23, 54, 7, 30, 39, , 3
2018/1/24, 29, 6, 26, 34, 3, 3
2018/1/25, 30, 8, 29, 40, 1, 4
2018/1/26, 37, 8, 32, 34, 2, 4
2018/1/27, 37, 17, 29, 31, 6, 5
2018/1/28, 56, 21, 21, 47, 4, 5
2018/1/29, 74, 11, 25, 36, 4, 4
2018/1/30, 43, 24, 17, 54, 8, 7
2018/1/31, 81, 19, 19, 46, 2, 5
2018/2/1, 68, 14, 22, 30, , 3
2018/2/2, 55, 25, 18, 41, 2, 5
2018/2/3, 84, 14, 33, 28, 4, 4
2018/2/4, 53, 9, 30, 35, 4, 5
2018/2/5, 38, 13, 28, 39, 3, 4
2018/2/6, 44, 7, 28, 38, 3, 4
2018/2/7, 36, 11, 26, 39, 3, 4
2018/2/8, 43, 24, 30, 49, 5, 6
2018/2/9, 83, 34, 43, 43, 5, 6
2018/2/10, 96, 21, 36, 19, 4, 4
2018/2/11, 66, 9, 33, 15, 1, 3
2018/2/12, 37, 10, 31, 35, , 4
2018/2/13, 37, 15, 31, 42, 5, 5
2018/2/14, 52, 17, 33, 32, 3, 4
2018/2/15, 59, 12, 32, 30, 3, 3
2018/2/16, 46, 14, 31, 30, 4, 3
2018/2/17, 49, 7, 35, 14, 3, 2
2018/2/18, 26, 12, 29, 31, 6, 4
2018/2/19, 48, 18, 30, 36, 4, 4
2018/2/20, 64, 13, 28, 33, 3, 3
2018/2/21, 50, 14, 30, 38, 2, 3
2018/2/22, 54, 20, 23, 48, 3, 5
2018/2/23, 65, 26, 42, 44, 5, 7
2018/2/24, 75, 12, 34, 19, 2, 3
2018/2/25, 43, 15, 33, 31, 2, 3
2018/2/26, 56, 18, 36, 39, 6, 4
2018/2/27, 65, 30, 35, 44, 4, 6
2018/2/28, 91, 19, 41, 41, 1, 4
2018/3/1, 57, 11, 37, 44, 2, 3
2018/3/2, 48, 18, 33, 42, 9, 5
2018/3/3, 65, 26, 42, 35, 4, 6
2018/3/4, 72, 31, 36, 26, 3, 3
2018/3/5, 59, 10, 34, 20, 2, 2
2018/3/6, 36, 11, 35, 29, 2, 2
2018/3/7, 48, 11, 29, 43, , 3
2018/3/8, 41, 23, 30, 31, 2, 4
2018/3/9, 45, 7, 34, 26, 6, 3
2018/3/10, 31, 17, 38, 25, 5, 4
2018/3/11, 58, 15, 40, 33, 6, 4
2018/3/12, 58, 28, 43, 45, 6, 5
2018/3/13, 78, 40, 41, 53, 10, 5
2018/3/14, 105, 38, 45, 43, 6, 4
2018/3/15, 93, 14, 36, 29, , 2
2018/3/16, 42, 10, 35, 23, 2, 2
2018/3/17, 42, 17, 41, 26, 4, 4
2018/3/18, 55, 23, 35, 46, 1, 4
2018/3/19, 64, 15, 34, 32, , 3
2018/3/20, 48, 9, 31, 24, 2, 2
2018/3/21, 42, 8, 30, 46, , 4
2018/3/22, 28, 9, 32, 30, 4, 3
2018/3/23, 37, 14, 39, 29, 7, 6
2018/3/24, 53, 26, 51, 31, 7, 5
2018/3/25, 77, 42, 55, 50, 8, 7
2018/3/26, 108, 54, 71, 59, 10, 8
2018/3/27, 138, 54, 66, 48, 8, 7
2018/3/28, 128, 51, 65, 54, 8, 6
2018/3/29, 121, 17, 47, 24, 3, 2
2018/3/30, 62, 17, 49, 27, 5, 3
2018/3/31, 57, 21, 49, 28, 3, 3
2017/10/1, 61, 17, 33, 22, 5, 3
2017/10/2, 52, 38, 36, 40, 6, 5
2017/10/3, 74, 14, 29, 20, 2, 2
2017/10/4, 43, 9, 34, 23, 2, 2
2017/10/5, 35, 14, 24, 43, 2, 3
2017/10/6, 47, 9, 32, 35, 1, 4
2017/10/7, 34, 21, 32, 23, 3, 4
2017/10/8, 55, 17, 43, 25, 6, 4
2017/10/9, 55, 32, 59, 44, 6, 6
2017/10/10, 78, 48, 23, 42, 4, 5
2017/10/11, 97, 50, 54, 40, 8, 6
2017/10/12, 102, 10, 25, 36, 2, 2
2017/10/13, 34, 8, 25, 33, 2, 3
2017/10/14, 33, 13, 21, 23, 2, 3
2017/10/15, 41, 10, 21, 34, 1, 3
2017/10/16, 38, 11, 21, 44, 2, 4
2017/10/17, 40, 18, 32, 31, 2, 4
2017/10/18, 55, 11, 26, 38, 1, 3
2017/10/19, 39, 6, 24, 37, , 3
2017/10/20, 26, 6, 16, 31, , 4
2017/10/21, 26, 4, 26, 17, , 2
2017/10/22, 18, 20, 36, 26, 2, 3
2017/10/23, 38, 13, 27, 29, 3, 3
2017/10/24, 44, 17, 24, 40, 2, 4
2017/10/25, 52, 18, 30, 40, 3, 4
2017/10/26, 61, 22, 33, 44, 4, 5
2017/10/27, 65, 26, 22, 42, 2, 5
2017/10/28, 70, 11, 27, 21, , 3
2017/10/29, 31, 9, 32, 32, 2, 3
2017/10/30, 34, 12, 28, 43, 6, 5
2017/10/31, 48, 21, 18, 54, 4, 6
2017/11/1, 67, 21, 32, 45, 4, 5
2017/11/2, 66, 22, 39, 37, 9, 4
2017/11/3, 66, 28, 34, 36, 5, 5
2017/11/4, 67, 16, 36, 19, 5, 4
2017/11/5, 53, 26, 28, 47, 6, 7
2017/11/6, 81, 35, 28, 48, 6, 7
2017/11/7, 90, 30, 29, 49, 2, 5
2017/11/8, 79, 21, 32, 34, , 4
2017/11/9, 64, 20, 26, 42, 8, 5
2017/11/10, 64, 12, 38, 23, 2, 2
2017/11/11, 46, 9, 33, 13, 3, 3
2017/11/12, 33, 21, 18, 41, 5, 6
2017/11/13, 65, 39, 12, 49, 1, 7
2017/11/14, 87, 24, 18, 41, 4, 6
2017/11/15, 66, 13, 28, 41, 2, 3
2017/11/16, 43, 11, 22, 32, 4, 5
2017/11/17, 44, 22, 30, 36, 2, 5
2017/11/18, 65, 6, 28, 16, 4, 3
2017/11/19, 29, 13, 15, 36, 5, 6
2017/11/20, 47, 10, 27, 35, 3, 3
2017/11/21, 39, 24, 12, 49, 3, 7
2017/11/22, 73, 22, 26, 33, 1, 4
2017/11/23, 57, 9, 26, 43, 3, 5
2017/11/24, 36, 15, 18, 44, 8, 6
2017/11/25, 55, 14, 35, 25, 2, 4
2017/11/26, 54, 14, 22, 33, 2, 3
2017/11/27, 52, 25, 20, 49, 3, 6
2017/11/28, 68, 44, 15, 59, 14, 9
2017/11/29, 108, 22, 22, 44, 2, 5
2017/11/30, 65, 11, 17, 33, 2, 3
2017/12/1, 42, 9, 21, 31, 3, 4
2017/12/2, 41, 26, 25, 39, 9, 6
2017/12/3, 80, 23, 15, 49, 1, 6
2017/12/4, 73, 15, 28, 42, 4, 5
2017/12/5, 51, 9, 19, 43, 3, 5
2017/12/6, 41, 16, 14, 47, 4, 6
2017/12/7, 64, 28, 13, 52, 3, 8
2017/12/8, 86, 8, 24, 35, 4, 6
2017/12/9, 39, 15, 31, 30, 2, 5
2017/12/10, 60, 14, 31, 37, 2, 4
2017/12/11, 57, 7, 28, 34, 4, 3
2017/12/12, 31, 6, 23, 33, 2, 4
2017/12/13, 28, 5, 27, 40, 2, 3
2017/12/14, 25, 13, 15, 50, 4, 6
2017/12/15, 53, 28, 25, 49, 5, 7
2017/12/16, 91, 10, 30, 22, 1, 4
2017/12/17, 35, 14, 22, 45, 6, 7
2017/12/18, 53, 16, 26, 48, 2, 6
2017/12/19, 61, 11, 21, 39, 6, 6
2017/12/20, 47, 18, 17, 49, 2, 5
2017/12/21, 66, 27, 10, 59, 7, 9
2017/12/22, 91, 30, 21, 52, 4, 8
2017/12/23, 94, 29, 16, 45, 7, 8
2017/12/24, 93, 20, 31, 42, 2, 5
2017/12/25, 60, 9, 25, 35, 3, 4
2017/12/26, 31, 5, 26, 34, 1, 3
2017/12/27, 22, 7, 29, 40, 2, 3
2017/12/28, 30, 7, 32, 31, 4, 3
2017/12/29, 32, 6, 31, 24, 2, 3
2017/12/30, 25, 12, 21, 28, 2, 4
2017/12/31, 47, 8, 30, 18, 1, 3
2017/7/1, 50, 33, 42, 31, 12, 4
2017/7/2, 73, 46, 69, 33, 7, 4
2017/7/3, 91, 43, 28, 31, 10, 3
2017/7/4, 87, 19, 43, 27, 7, 5
2017/7/5, 54, 18, 49, 27, 4, 3
2017/7/6, 55, 35, 56, 28, 9, 6
2017/7/7, 80, 48, 111, 35, 11, 6
2017/7/8, 103, 40, 53, 19, 9, 4
2017/7/9, 85, 20, 23, 15, 6, 3
2017/7/10, 51, 18, 13, 11, 7, 4
2017/7/11, 45, 29, 20, 14, 4, 3
2017/7/12, 59, 22, 14, 14, 5, 2
2017/7/13, 51, 20, 19, 14, 5, 4
2017/7/14, 49, 29, 34, 20, 11, 4
2017/7/15, 65, 51, 61, 27, 15, 4
2017/7/16, 100, 46, 67, 27, 10, 3
2017/7/17, 95, 38, 50, 44, 6, 5
2017/7/18, 81, 31, 61, 27, 7, 5
2017/7/19, 69, 22, 33, 18, 4, 6
2017/7/20, 55, 24, 18, 13, 5, 3
2017/7/21, 54, 22, 14, 10, 5, 2
2017/7/22, 51, 16, 12, 10, 4, 1
2017/7/23, 40, 19, 23, 20, 4, 2
2017/7/24, 49, 28, 26, 20, 4, 2
2017/7/25, 55, 18, 20, 29, 2, 2
2017/7/26, 49, 15, 29, 32, 2, 2
2017/7/27, 49, 24, 35, 25, 4, 2
2017/7/28, 55, 29, 40, 17, 6, 2
2017/7/29, 58, 16, 24, 12, 3, 1
2017/7/30, 44, 24, 46, 24, 8, 4
2017/7/31, 57, 29, 22, 27, 3, 2
2017/8/1, 59, 13, 22, 22, 2, 1
2017/8/2, 42, 13, 27, 23, 3, 3
2017/8/3, 44, 17, 22, 27, 4, 2
2017/8/4, 48, 22, 53, 23, 5, 3
2017/8/5, 56, 28, 28, 15, 7, 4
2017/8/6, 59, 30, 13, 11, 6, 4
2017/8/7, 64, 36, 41, 23, 5, 6
2017/8/8, 72, 40, 106, 34, 9, 4
2017/8/9, 77, 34, 22, 20, 5, 2
2017/8/10, 64, 21, 15, 17, 2, 2
2017/8/11, 51, 18, 26, 16, 3, 1
2017/8/12, 50, 15, 26, 13, 3, 1
2017/8/13, 40, 30, 13, 20, 6, 3
2017/8/14, 62, 20, 19, 19, 4, 3
2017/8/15, 48, 12, 14, 22, 2, 2
2017/8/16, 34, 14, 24, 27, 4, 2
2017/8/17, 39, 27, 25, 23, 5, 3
2017/8/18, 58, 33, 34, 26, 5, 3
2017/8/19, 62, 15, 33, 17, 4, 1
2017/8/20, 49, 25, 44, 25, 7, 3
2017/8/21, 59, 35, 25, 22, 8, 3
2017/8/22, 66, 32, 80, 45, 6, 4
2017/8/23, 73, 43, 71, 44, 11, 8
2017/8/24, 88, 53, 84, 50, 14, 6
2017/8/25, 100, 41, 74, 34, 6, 4
2017/8/26, 83, 19, 39, 14, 3, 2
2017/8/27, 58, 22, 50, 33, 5, 4
2017/8/28, 62, 26, 23, 17, 6, 2
2017/8/29, 56, 31, 27, 20, 5, 2
2017/8/30, 62, 15, 32, 25, 2, 2
2017/8/31, 40, 10, 35, 24, 1, 1
2017/9/1, 36, 10, 33, 26, , 2
2017/9/2, 32, 18, 39, 28, 9, 6
2017/9/3, 53, 19, 22, 38, 2, 3
2017/9/4, 58, 19, 36, 36, 5, 3
2017/9/5, 56, 25, 16, 30, 5, 3
2017/9/6, 57, , , , , 
2017/9/11, 52, 25, 25, 29, 3, 3
2017/9/12, 47, 18, 53, 31, 5, 3
2017/9/13, 54, 19, 60, 33, 4, 2
2017/9/14, 57, 14, 38, 31, 7, 5
2017/9/15, 45, 15, 26, 26, 3, 3
2017/9/16, 44, 9, 25, 18, , 2
2017/9/17, 22, 25, 38, 18, 4, 2
2017/9/18, 52, 19, 48, 32, 4, 4
2017/9/19, 55, 29, 49, 46, 4, 5
2017/9/20, 77, 19, 57, 46, 4, 4
2017/9/21, 62, 19, 34, 37, 4, 4
2017/9/22, 56, 11, 38, 26, 2, 2
2017/9/23, 36, 21, 47, 28, 8, 5
2017/9/24, 61, 22, 46, 35, 6, 5
2017/9/25, 63, 23, 44, 36, 8, 4
2017/9/26, 62, 22, 34, 28, 8, 4
2017/9/27, 61, 11, 30, 38, 1, 3
2017/9/28, 39, 14, 39, 29, 4, 3
2017/9/29, 50, 20, 32, 37, 4, 4
2017/9/30, 60, 20, 46, 21, 6, 4
2017/4/1, 46, 12, 40, 19, 2, 2
2017/4/2, 52, 16, 42, 30, 4, 3
2017/4/3, 58, 23, 47, 33, 3, 3
2017/4/4, 73, 25, 57, 33, 4, 4
2017/4/5, 75, 20, 46, 33, 2, 2
2017/4/6, 61, 26, 42, 35, 1, 2
2017/4/7, 59, 22, 31, 34, 1, 3
2017/4/8, 53, 33, 42, 23, 2, 4
2017/4/9, 73, 15, 38, 26, 3, 3
2017/4/10, 56, 17, 23, 47, 3, 4
2017/4/11, 49, 10, 46, 46, 2, 4
2017/4/12, 38, 18, 43, 33, 9, 4
2017/4/13, 63, 25, 62, 42, 7, 5
2017/4/14, 76, 22, 64, 31, 2, 2
2017/4/15, 65, 31, 50, 36, 8, 5
2017/4/16, 82, 36, 39, 44, 10, 6
2017/4/17, 90, 25, 42, 27, 3, 6
2017/4/18, 61, 20, 51, 34, 4, 3
2017/4/19, 58, 15, 45, 31, 7, 4
2017/4/20, 57, 22, 40, 47, 9, 3
2017/4/21, 66, 30, 49, 38, 3, 3
2017/4/22, 76, 12, 45, 18, 2, 1
2017/4/23, 45, 13, 42, 23, 7, 2
2017/4/24, 50, 16, 41, 20, 5, 6
2017/4/25, 54, 15, 38, 28, 3, 2
2017/4/26, 47, 13, 44, 31, 2, 3
2017/4/27, 44, 20, 45, 44, 8, 4
2017/4/28, 68, 22, 60, 32, 6, 4
2017/4/29, 68, 23, 67, 28, 5, 5
2017/4/30, 70, 36, 61, 53, 6, 5
2017/5/1, 86, 12, 48, 31, 4, 3
2017/5/2, 49, 14, 44, 22, 6, 5
2017/5/3, 49, 17, 44, 17, 5, 5
2017/5/4, 51, 25, 46, 18, 5, 4
2017/5/5, 60, 24, 38, 20, 3, 3
2017/5/6, 70, 27, 47, 19, 4, 3
2017/5/7, 69, 46, 78, 32, 11, 5
2017/5/8, 106, 25, 42, 28, 6, 3
2017/5/9, 68, 30, 35, 42, 4, 4
2017/5/10, 72, 27, 49, 42, 6, 6
2017/5/11, 75, 34, 76, 36, 4, 4
2017/5/12, 80, 34, 49, 29, 3, 3
2017/5/13, 78, 7, 41, 17, , 2
